,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
3082,782,11.098,158.96449,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,241605,307542,249469,0,0,224323,300870,237648,340454,0,262902,0,273161,353254,1.702424523820595
14044,16329,0.638,749.45905,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,209707,3267,0,0,0,285580,0,0,0,0,247688,5628,1.7024785203333377
21850,10302,1.534,511.41193,w/o MS2:NAGly 8:0;O(FA 19:2),[M+NH4]+,False,7.21,511.41049,530,True,True,False,99.0,99.8,,,,0,0,0,22756,0,0,0,0,26268,0,0,0,0,25838,0,1.7025302087867664
25883,23964,5.351,1069.99829,w/o MS2:SM 22:0;2O/38:0,[M+H]+,False,14.48,1069.99744,530,True,True,False,99.6,99.6,,,,0,0,0,209253,0,0,0,0,140042,0,0,0,0,0,0,1.7025636534804827
12290,12419,6.193,596.61066,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,18662,0,0,0,80777,18124,0,0,0,78139,8070,1.7025799721519643
729,3998,0.714,284.25809,NAE 15:1,[M+H]+,True,5.96,284.25839,410,True,True,True,100.0,99.9,24.6,75.0,100.0,0,0,116487,0,0,0,0,93602,0,0,0,0,90872,0,0,1.702626505415852
8506,6769,8.268,383.31558,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,631144,0,0,0,0,584788,0,0,0,0,601933,0,1.7027505647312842
1642,14365,4.541,677.56213,SM 32:0;2O|SM 18:0;2O/14:0,[M+H]+,True,8.64,677.5592,410,True,True,True,100.0,99.9,61.1,66.7,100.0,38084,0,269917,23635,86177,38869,0,307871,20364,84070,25679,43872,327967,0,74888,1.702773027824269
25130,11719,3.664,567.38177,w/o MS2:SL 12:1;O/19:5,[M+H]+,False,6.31,567.38263,530,True,True,False,99.6,100.0,,,,0,0,34258,0,0,0,0,0,0,0,0,5987,32532,0,0,1.7028755747246176
5002,2752,0.411,227.20673,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,54342,0,0,0,0,47462,0,0,0,0,50823,1.7029855083103431
20803,24171,4.205,1100.79126,w/o MS2:HBMP 22:6_14:0_22:3,[M+H]+,False,13.09,1100.78894,530,True,True,False,97.3,99.6,,,,0,0,0,120562,0,0,0,0,114616,0,0,0,0,116786,0,1.7030998656866811
9235,7744,2.39,418.87912,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,28786,0,29016,0,0,25674,29873,22893,20055,0,0,0,0,23318,40657,1.7032963601652669
25339,18022,5.292,802.60583,w/o MS2:SL 12:1;O/36:6;O,[M+H]+,True,12.09,802.60138,530,True,True,False,96.2,99.8,,,,0,181061,0,202601,162228,0,0,0,210653,142149,49374,259923,0,188438,160189,1.703379759703392
1811,14709,8.722,689.57062,TG 38:0|TG 12:0_12:0_14:0,[M+Na]+,True,13.49,689.56909,410,True,True,True,100.0,99.9,68.0,74.8,100.0,0,107945,0,547884,30660,0,101322,0,588919,30972,0,106528,0,547087,29152,1.7034857041195701
24017,26201,9.368,1516.27478,w/o MS2:RIKEN P-VS1 ID-20331 from Mouse_WAT_fads2KO_N_Ctr,[M+H]+,False,13.57,1516.27722,530,True,True,False,97.1,99.9,,,,0,0,0,327257,0,0,0,0,298376,0,0,0,0,286406,0,1.7034954562029616
16980,24694,4.889,1181.75549,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,18510,0,0,0,7631,19236,0,0,0,0,17674,0,0,0,0,1.7035522159448648
22310,13880,4.757,658.48395,w/o MS2:PC O-28:3,[M+H]+,False,7.98,658.48059,530,True,True,False,94.5,99.9,,,,0,0,167186,0,0,0,0,163675,0,0,0,0,159300,0,0,1.7035562808226878
11012,10295,0.937,511.28085,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,254008,279168,255590,189946,91780,277447,282647,260450,186948,100820,262648,293844,252011,185771,98085,1.7035656096926965
25009,13270,4.731,632.5307,w/o MS2:SL 12:0;O/24:0,[M+H]+,True,10.78,632.5282,530,True,True,False,98.8,99.8,,,,0,0,0,0,37442,0,0,0,0,32959,0,0,0,0,2979,1.7035895425559815
8391,6639,0.462,379.17416,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.703637103777212
19303,8374,1.794,438.43277,w/o MS2:Cer 12:0;2O/16:0,[M+H]+,False,8.43,438.4306,530,True,True,False,97.7,99.8,,,,0,12592,14388,0,7793,0,15374,13931,0,0,0,16067,12159,0,7927,1.7036504389489893
4231,1962,0.41,205.06889,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,108307,0,0,0,0,114477,0,0,0,0,116798,0,0,1.7036611470236567
8683,7020,2.978,393.19849,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,13580,225466,0,0,0,15389,214670,0,0,0,9930,209223,0,0,1.7037133566350127
10385,9352,2.556,477.1561,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,24784,0,0,7455,4446,25225,0,0,7934,0,27467,0,0,1.7037806513281322
23875,25054,10.588,1229.98572,w/o MS2:RIKEN P-VS1 ID-19095 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,False,10.29,1229.98853,530,True,True,False,96.1,100.0,,,,0,37490,0,0,0,0,50942,24544,0,0,0,43255,18023,0,0,1.7037989540781224
2208,22996,10.046,972.80176,TG 60:10|TG 20:3_20:3_20:4,[M+NH4]+,True,14.21,972.80151,410,True,True,True,100.0,99.9,21.5,84.9,100.0,16906,0,82204,285748,206009,27814,0,77810,258352,216849,32477,0,98914,243318,201850,1.7038789489544675
10737,9868,0.523,495.25873,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7040179356436729
5973,3799,0.454,277.0903,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,345188,0,30081,0,0,382974,5380,30451,0,0,338122,0,30500,1.704037306100762
15568,21007,5.799,891.59796,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,34751,30712,484921,0,0,32486,0,463081,0,0,0,0,535417,0,0,1.704293483373541
16473,23815,2.371,1049.65771,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,104894,0,0,0,0,134691,0,0,0,0,110350,0,0,1.7044386243138432
15870,22072,0.412,928.09424,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,0,36320,0,0,0,0,38918,0,0,0,0,0,0,1.7044703056162551
6026,3853,11.084,279.07321,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7045318675707366
1619,15086,7.27,704.58478,RIKEN P-VS1 ID-8093 from Mouse_Adipose_WT_N_F1EPA,[M+H]+,True,12.47,704.58221,430,True,True,True,83.1,99.9,80.3,80.9,52.4,0,0,0,0,0,0,0,0,235509,0,0,0,0,0,0,1.7046171871860667
18837,27389,4.582,1678.026,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,23989,0,0,0,0,20460,0,0,0,0,24105,0,1.7046423315694195
1732,17756,5.99,793.59375,SM 40:6;3O,[M+H]+,True,8.78,793.58539,420,True,True,True,97.3,99.9,56.4,45.9,100.0,0,6992495,0,1159663,0,0,6971761,0,0,0,0,7166899,0,0,0,1.7046990790394076
21484,12355,1.761,594.35529,w/o MS2:LPC 22:4,[M+Na]+,False,6.25,594.35303,530,True,True,False,97.5,99.9,,,,11729,0,141019,0,0,7501,0,147771,0,0,7278,0,124122,0,0,1.7047271980929621
2072,22134,8.584,930.77747,TG 54:5;2O|TG 18:1_18:2_18:2;2O,[M+NH4]+,True,13.6,930.77557,410,True,True,True,100.0,99.9,27.9,68.0,100.0,0,0,0,0,0,0,7635,0,0,0,0,0,0,0,0,1.7047295678341365
19708,15141,7.762,706.63898,w/o MS2:Cer 12:1;3O/32:2;(2OH),[M+H]+,False,12.22,706.6344,530,True,True,False,90.1,99.9,,,,0,0,68312,0,0,0,0,74680,0,0,0,0,72948,0,0,1.7047402702550243
27286,22943,10.609,969.72913,w/o MS2:TG O-22:6_17:2_22:6,[M+H]+,False,14.47,969.73059,530,True,True,False,98.9,99.9,,,,47979,0,110891,0,44778,52435,0,108997,0,49890,49599,0,105769,0,49535,1.7047485267611397
6106,3939,0.471,282.19186,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,34450,0,0,0,0,33742,0,0,0,0,40064,0,0,1.7047533127137904
18240,26612,5.96,1562.11597,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,2126678,0,0,0,0,0,0,0,1.7047569310797355
1893,18652,9.933,818.72583,TG 48:3|TG 16:0_14:1_18:2,[M+NH4]+,True,13.88,818.72321,410,True,True,True,100.0,99.9,50.4,96.2,100.0,0,1632017,1094326,72416016,791427,15748,1685465,1018886,75387184,802818,14437,1655075,1089810,75082064,753275,1.7047981258690523
9410,7956,2.014,426.18164,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,25209,0,0,0,0,22098,0,0,0,0,29070,0,1.7048086276767043
18713,27239,5.639,1644.19995,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7049172694853483
24128,26642,5.31,1566.15234,w/o MS2:RIKEN P-VS1 ID-20759 from Mouse_Brain_fads2KO_N_Ctr,[M+H]+,True,10.7,1566.15369,530,True,True,False,100.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704948900294052
21855,10611,0.597,523.4115,w/o MS2:NAGly 8:0;O(FA 20:3),[M+H]+,False,6.95,523.41052,530,True,True,False,99.5,99.8,,,,0,0,0,130926,0,0,0,0,146765,0,0,0,0,128588,0,1.704955594575608
19538,7375,3.295,406.32932,w/o MS2:Cer 12:1;2O/11:0,[M+Na]+,False,7.12,406.32919,530,True,True,False,100.0,99.9,,,,1471946,1616742,2230718,1048317,1752375,1495268,1774493,2086484,1020146,1798399,1379924,1749938,2179578,1083570,1721143,1.7049651583245438
1513,27122,6.104,1624.23035,RIKEN P-VS1 ID-21178 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,True,10.4,1624.229,430,True,True,True,92.1,99.9,86.1,85.6,100.0,0,0,10805931,0,0,0,0,11240457,0,0,0,0,11385484,0,0,1.705015214646481
1971,19929,9.893,856.74219,TG 51:5|TG 15:0_18:2_18:3,[M+NH4]+,True,13.89,856.73889,410,True,True,True,100.0,99.9,37.2,92.6,100.0,0,0,0,546713,0,0,30514,0,539944,0,0,27817,0,548082,0,1.7050421765794994
11763,11543,0.475,560.26276,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,52116,0,0,0,0,42515,0,0,0,0,49760,0,0,1.7050585240074583
15043,19268,4.057,837.51758,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,64326,0,0,0,0,48439,0,0,0,0,80036,0,1.7050911045829256
2180,22677,11.225,954.84845,TG 58:5|TG 18:0_18:2_22:3,[M+NH4]+,True,15.01,954.84839,410,True,True,True,100.0,99.9,22.2,84.8,100.0,83688,740059,1546672,5373884,1491751,88912,693005,1507501,1353225,1469618,62110,0,1603533,5369568,1499365,1.7050923890329455
2593,280,0.776,133.10564,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,37471,45894,42911,38789,37175,33999,39589,45765,45474,35066,36598,47663,41638,41337,39690,1.7050942562416935
14280,16958,5.749,768.98773,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,25054,0,0,0,0,0,0,0,0,0,23130,0,0,0,1.7050966873837157
22664,20040,0.444,860.52753,w/o MS2:PI 35:5,[M+Na]+,False,7.78,860.52838,530,True,True,False,99.6,99.7,,,,0,0,7043,157781,0,0,0,0,130104,0,0,0,0,145450,0,1.7052504005146856
27380,11864,7.84,573.46674,w/o MS2:VAE 20:4,[M+H]+,False,12.44,573.46661,530,True,True,False,100.0,99.9,,,,0,0,36738,0,0,0,0,30146,0,0,0,0,45007,0,0,1.7054062815956255
15461,20633,2.275,879.47467,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,35527,0,0,0,0,38129,0,0,0,0,43035,0,1.70544238379814
305,9748,3.185,491.37543,DG 25:1,[M+Na]+,True,8.07,491.3707,420,True,True,True,99.1,99.9,28.2,75.0,100.0,0,0,0,32034,51372,0,0,0,34481,53167,0,0,0,30859,53624,1.7054626050696182
11269,10687,1.813,526.33954,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7054714068299015
15698,21497,9.916,907.65302,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,251097,0,0,0,0,204565,0,9922,0,0,193251,0,1.7055220756386662
26149,23888,7.539,1059.82751,w/o MS2:SM 59:9;2O,[M+H]+,False,13.34,1059.82275,530,True,True,False,89.3,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7055530625873248
25961,16460,7.234,753.49109,w/o MS2:SM 37:8;2O,[M+H]+,False,8.02,753.4942,530,True,True,False,95.3,100.0,,,,0,23825,51194,0,27789,0,0,55574,0,22193,0,28727,56070,0,13843,1.705741435281407
11966,11888,3.442,574.43323,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,11720,0,0,35330,0,12550,0,0,23692,0,13881,0,0,13072,11030,1.7057760396842505
9438,7995,11.094,427.23221,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7057764076763164
14737,18324,4.646,810.4837,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,46089,0,0,0,0,37829,13928,0,0,0,41138,0,1.7057960580159257
11506,11094,4.143,542.43549,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,124878,0,0,0,0,123031,0,0,0,0,119396,0,1.7061725101124405
25666,20758,6.339,882.66876,w/o MS2:SL 18:3;O/36:6;O,[M+H]+,True,12.96,882.664,530,True,True,False,96.4,99.8,,,,0,0,149666,0,0,0,0,129618,0,0,0,0,145773,0,0,1.70628406175735
313,11395,4.704,553.39124,DG 30:5,[M+Na]+,True,8.09,553.38629,420,True,True,True,100.0,99.9,39.8,75.0,100.0,30383,20102,24881,65188,31759,30950,23272,34787,70001,26864,30808,24706,28910,70300,27626,1.7063648334161785
6752,4660,6.344,308.29462,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,151125,0,52259,5414462,0,184608,0,45684,4840062,0,162609,10080,51265,5100376,0,1.7065327969280937
4198,1929,0.445,202.99156,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,94507,10687,0,0,0,93169,0,0,6485,0,99032,0,0,0,1.7065563011138656
9331,7866,0.481,423.20013,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,9320,0,0,0,0,14856,0,1.706582546734525
7281,5280,3.296,332.29211,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,4170,33844,0,13905,0,0,30610,0,0,0,0,34284,0,14714,1.7066026079097574
26351,16659,3.428,760.5517,w/o MS2:TG 15:3_15:4_15:4,[M+H]+,False,10.99,760.55109,530,True,True,False,99.8,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,22827,0,0,0,1.7066361659470402
17239,25111,7.692,1238.17297,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7066576293940092
7023,4968,5.464,320.20779,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7066881416222914
279,17249,10.296,778.76813,Cer 50:1;3O|Cer 18:0;2O/32:1;O,[M+H]+,True,13.49,778.76471,410,True,True,True,100.0,99.9,20.9,83.7,100.0,0,0,565405,25199,7126,5619,0,541516,5197,6661,5087,0,564758,5938,0,1.7066927675696897
19182,10152,4.003,506.42194,w/o MS2:CAR 24:3,[M+H]+,True,7.29,506.42041,530,True,True,False,98.9,99.9,,,,126103,125039,118977,4834394,128963,135872,76054,113526,5137172,121874,121088,126324,80758,5130701,77776,1.7067142868386584
19467,14977,9.212,700.66022,w/o MS2:Cer 12:0;2O/34:3;O,[M+Na]+,True,13.18,700.66022,530,True,True,False,100.0,99.9,,,,0,0,1529762,0,0,0,0,1599547,0,20614,0,0,1531936,0,0,1.7068522756368236
26847,25214,12.282,1263.18604,w/o MS2:TG 8:0_34:0_38:5,[M+NH4]+,False,17.37,1263.19275,530,True,True,False,79.8,99.9,,,,12319,0,27749,1037847,0,13415,8965,18022,1053395,0,15465,0,19397,1030523,0,1.7069015575499171
18817,27366,5.818,1672.22864,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,975713,0,0,0,0,1102952,0,0,0,0,1031755,0,0,1.7069531017679143
10579,9636,0.462,487.38925,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,192191,0,0,0,0,201337,0,0,0,0,196885,0,1.7069703955189957
6281,4142,0.491,289.13654,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,14659,0,0,0,0,0,2425,1.7069907335061774
11503,11084,0.485,541.836,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,0,56674,0,0,0,0,72662,0,0,0,0,62079,0,1.7070775264948697
11181,10543,2.739,521.22174,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7070959271792039
3507,1219,0.378,181.01013,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,176199,0,0,0,0,155385,0,0,0,0,183017,7928,0,0,1.7071793918223743
3866,1589,5.928,196.77763,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,19905,0,0,491460,0,0,0,0,522696,0,0,1.707277817166834
27188,17247,8.47,778.69458,w/o MS2:TG 8:0_9:0_28:2,[M+H]+,False,13.69,778.69189,530,True,True,False,96.5,99.9,,,,0,0,0,354566,0,0,8491,0,355556,0,0,6104,0,383216,0,1.7072858928694736
5527,3305,10.575,255.12119,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.707293208759416
24261,27379,10.547,1675.47559,w/o MS2:RIKEN P-VS1 ID-21375 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,False,14.1,1675.48218,530,True,True,False,80.5,99.9,,,,0,0,0,0,0,0,0,0,904678,0,0,91419,0,0,0,1.7073173499130214
6276,4137,11.17,288.92316,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,145974,0,139403,0,0,0,0,0,152658,0,133922,1.7073583852545025
17074,24863,4.574,1204.06116,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,27213,0,0,0,0,30937,0,0,0,0,25881,0,1.7073839319760018
14796,18478,5.632,814.07666,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,6822,0,0,123359,0,0,0,0,167908,0,0,1.7073920570707992
17385,25329,8.003,1292.2251,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7074128398919033
11949,11867,10.369,573.48755,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,214355,148695,8503048,162144,0,229134,145536,8184123,168977,0,204624,170120,7936902,161312,1.7074403369320161
1599,13990,10.766,663.45618,RIKEN P-VS1 ID-7082 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,True,9.9,663.45538,430,True,True,True,94.8,100.0,95.4,94.9,77.8,0,0,0,0,241478,0,0,0,0,259798,0,0,0,0,286580,1.7074537996263743
16230,23277,5.108,992.54675,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,47146,0,72906,67239,0,51864,0,63403,63027,0,50459,0,63294,76083,1.7074821155294788
12823,13400,0.446,638.39142,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,299222,0,0,0,0,332235,0,0,0,0,310641,0,1.7075282551300393
10364,9320,1.041,475.32541,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,14400,0,0,0,0,17489,0,0,0,0,0,0,1.7075556882242038
22990,23922,4.853,1064.63037,w/o MS2:PS 56:15,[M+2H]2+,False,10.58,1064.63513,530,True,True,False,89.3,99.8,,,,0,0,0,34100,0,0,0,0,47101,0,0,0,0,37834,0,1.7075687904769281
22779,23959,5.331,1069.66602,w/o MS2:PI 50:8,[M+H]+,False,11.06,1069.67163,530,True,True,False,85.4,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7075827565105455
