index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
1471,24917,5.106,1210.81482,RIKEN P-VS1 ID-18975 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,TRUE,8.61,1210.8175,430,TRUE,TRUE,TRUE,75.2,99.9,65.1,67.0,50.0,60012,0,0,24734,80318,0,0,20176,23194,63809,0,0,0,27516,56814,2.014104446223160
10975,10248,10.523,509.45602,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,186731,16723,115824,0,0,184088,18757,120206,0,0,178878,22159,106043,0,2.014853941331140
1530,8135,2.654,430.39066,RIKEN P-VS1 ID-3037 from Mouse_Eye_fads2KO_N_Ctr,[M+H]+,TRUE,7.16,430.3905,430,TRUE,TRUE,TRUE,84.9,99.9,83.2,74.2,66.7,62545,0,481036,257207,326493,513658,174739,473627,238239,66001,511681,170542,479915,273801,349721,2.0151321484001800
1973,20701,11.121,880.82324,TG 52:0|TG 16:0_18:0_18:0,[M+NH4]+,TRUE,15.39,880.83282,410,TRUE,TRUE,TRUE,100.0,99.9,76.1,82.3,100.0,0,112936592,227519,194754,122820,3716,125509432,0,108875,0,0,122143096,202637,44626952,0,2.0159464875035800
24355,8188,2.776,431.3927,w/o MS2:RIKEN P-VS1 ID-3060 from Mouse_Brain_WT_N_F1AA,[M+H]+,FALSE,6.71,431.39319,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,31538,0,0,0,0,39537,0,0,0,0,0,0,0,2.016473179749340
14889,18750,7.052,821.73846,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,272674,117371,103860,103529,98029,294254,111368,108165,105260,107654,275955,130488,100604,97944,94160,2.018242190005400
18215,26572,6.015,1558.08765,Unknown,[M+2H]2+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,967370,170282,0,0,1637037,1218629,206432,0,0,0,1080220,189814,0,2.0188545897493500
18391,26818,5.992,1586.19922,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,96329,0,0,0,0,0,0,0,0,0,0,0,0,0,2.019606168974840
490,19473,4.139,843.59271,DG 52:14,[M+Na]+,TRUE,12.45,843.58978,420,TRUE,TRUE,TRUE,100.0,99.7,19.1,75.0,100.0,0,0,0,32305,0,0,0,0,0,0,0,0,0,13965,0,2.0211286633300900
5270,3034,0.454,241.20448,Unknown,[M+NH4]2+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024379193671520
828,16487,5.544,754.55206,PC 34:4|PC 16:0_18:4,[M+H]+,TRUE,8.53,754.53809,410,TRUE,TRUE,TRUE,96.9,99.9,87.5,47.4,100.0,1726584,0,0,0,0,0,0,0,0,0,0,0,0,18248,0,2.0248600653577900
26075,21387,7.514,903.79681,w/o MS2:SM 47:0;3O,[M+H]+,FALSE,13.52,903.78888,530,TRUE,TRUE,FALSE,73.0,99.8,,,,38499,0,0,0,0,0,0,0,0,0,55234,0,0,0,0,2.025954199274860
1197,14335,6.728,676.53198,PE P-32:0|PE P-16:0_16:0,[M+H]+,TRUE,10.23,676.52759,410,TRUE,TRUE,TRUE,100.0,99.9,56.7,85.2,100.0,454624,284367,97599,323007,952568,426891,293313,89120,278494,911986,466653,287477,80735,278768,905854,2.026789350773480
25405,17080,5.51,773.58545,w/o MS2:SL 12:2;O/34:6,[M+2H]2+,TRUE,11.12,773.58612,530,TRUE,TRUE,FALSE,99.9,99.8,,,,5671782,0,0,3887718,3697666,5905204,0,0,3645760,3872782,5990588,0,120717,4021925,3824112,2.0269536697695800
66,5616,0.738,344.28122,CAR 12:0,[M+H]+,TRUE,4.39,344.27951,410,TRUE,TRUE,TRUE,100.0,99.9,75.6,87.3,100.0,203510,328650,119268,713770,415594,183711,301211,136561,649624,385459,147039,311556,136164,709617,377047,2.0280517027571300
2204,23292,12.039,992.95758,TG 60:0|TG 18:0_20:0_22:0,[M+NH4]+,TRUE,17.15,992.95801,410,TRUE,TRUE,TRUE,100.0,99.9,50.4,90.2,100.0,34213,715105,21556,0,6713,36531,1276367,0,0,0,46905,991839,0,0,11135,2.0281667023152900
1077,17720,5.48,792.59229,PC O-38:6,[M+H]+,TRUE,9.77,792.59021,420,TRUE,TRUE,TRUE,100.0,99.9,86.8,85.3,100.0,404692,16683820,32555862,17949594,812808,1804014,16350280,34045508,17470650,820593,1827664,15922504,34110884,17279534,1390883,2.028739492310920
18331,26733,10.313,1576.37061,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,522748,90856,623790,0,0,560878,0,621464,0,0,538322,86038,562331,0,2.0302076385835200
1303,18561,4.056,816.57623,PS 38:2,[M+H]+,TRUE,8.89,816.57489,420,TRUE,TRUE,TRUE,91.7,100.0,57.6,80.5,100.0,0,10890,171261,0,0,0,0,179900,0,0,0,0,0,0,0,2.0311952030724700
24218,27059,5.253,1616.17529,w/o MS2:RIKEN P-VS1 ID-21128 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,FALSE,9.45,1616.17529,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0314334802736100
24034,26281,6.218,1526.09521,w/o MS2:RIKEN P-VS1 ID-20402 from Mouse_BAT_fads2KO_N_Ctr,[M+Na]+,FALSE,9.38,1526.09692,530,TRUE,TRUE,FALSE,98.6,100.0,,,,0,72389,5691,37298,0,0,79213,0,45457,0,0,0,0,37780,0,2.032583621108960
2105,21711,10.93,914.81641,TG 55:4|TG 18:1_19:1_18:2,[M+NH4]+,TRUE,14.61,914.81708,410,TRUE,TRUE,TRUE,100.0,99.9,71.8,95.7,100.0,0,998270,320945,4885218,432030,0,1037737,296808,4933762,309789,0,910373,331790,5085822,423496,2.0337578787407600
2257,18354,11.705,810.79016,TG O-48:0|TG O-18:0_14:0_16:0,[M+NH4]+,TRUE,15.08,810.79089,410,TRUE,TRUE,TRUE,100.0,99.9,53.5,81.7,100.0,0,185167,0,103338,0,0,307161,0,111699,0,0,250162,0,95403,0,2.0353473999528500
1130,19729,6.913,850.67755,PC O-42:5,[M+H]+,TRUE,12.23,850.6684,420,TRUE,TRUE,TRUE,100.0,99.9,84.1,84.5,100.0,612245,0,0,0,247961,594909,0,0,14750,268039,671758,0,0,10985,257403,2.0366913682769800
1434,21185,9.777,897.75513,RIKEN P-VS1 ID-15092 from Mouse_Adipose_WT_N_F1AA,[M+Na]+,TRUE,13.89,897.74768,430,TRUE,TRUE,TRUE,72.4,99.9,69.9,48.8,61.8,0,259346,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0372399283522700
24550,12978,11.918,619.56604,w/o MS2:RIKEN P-VS1 ID-6197 from Cell_HEK293_WT_N_Ctr,[M+H]+,FALSE,13.17,619.56622,530,TRUE,TRUE,FALSE,100.0,100.0,,,,0,158604,0,0,0,0,267634,0,0,0,0,234998,0,0,0,2.038060172924290
23951,25858,9.366,1471.96558,w/o MS2:RIKEN P-VS1 ID-20012 from Mouse_Kidney_fads2KO_N_Ctr,[M+Na]+,TRUE,13.25,1471.97314,530,TRUE,TRUE,FALSE,60.5,99.9,,,,0,3280398,497400,391002,0,0,3477320,461325,345070,0,0,3598308,485045,388749,0,2.0381679793419800
1268,18188,6.927,806.60956,PE P-42:5|PE P-18:1_24:4,[M+H]+,TRUE,12.02,806.60577,410,TRUE,TRUE,TRUE,100.0,99.9,67.8,95.1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0390558135074800
19323,10000,10.032,500.47208,w/o MS2:Cer 12:0;2O/18:0;O,[M+H]+,FALSE,8.48,500.46729,530,TRUE,TRUE,FALSE,89.2,100.0,,,,224951,254960,248340,349320,219564,266013,259030,207651,284898,233130,209779,268121,216603,293729,230648,2.0394315457017000
9590,8202,1.988,432.28085,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12727,0,0,2.039459949180110
1883,19008,10.683,829.72504,TG 48:0|TG 16:0_16:0_16:0,[M+Na]+,TRUE,14.6,829.72559,410,TRUE,TRUE,TRUE,100.0,99.9,67.9,74.4,100.0,0,1036021,0,758755,18396,0,1565814,0,927240,0,0,0,0,718736,0,2.0397433654284100
16084,22840,11.029,963.914,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,1192107,890378,1061490,908844,1250098,1267696,1004977,1070672,905722,1172696,1225236,914940,1069903,977469,1171757,2.0431740997700200
25339,18022,5.292,802.60583,w/o MS2:SL 12:1;O/36:6;O,[M+H]+,TRUE,12.09,802.60138,530,TRUE,TRUE,FALSE,96.2,99.8,,,,0,181061,0,202601,162228,0,0,0,210653,142149,49374,259923,0,188438,160189,2.0432724765829600
12623,13028,11.914,621.58179,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,113200,0,0,0,0,162315,0,0,0,0,149076,0,0,0,2.043904020101190
1859,17885,9.873,797.66528,TG 46:2|TG 14:0_14:0_18:2,[M+Na]+,TRUE,13.85,797.66302,410,TRUE,TRUE,TRUE,100.0,99.9,73.3,74.0,100.0,39764,2557522,814402,12402160,654945,33280,2581434,811886,11865972,689604,37226,2501102,801910,11932055,661760,2.04434721754317
536,15648,5.661,726.58728,HexCer 36:1;3O|HexCer 18:1;2O/18:0;O,[M+H-H2O]+,TRUE,9.43,726.58783,410,TRUE,TRUE,TRUE,100.0,99.9,49.6,92.5,100.0,2600026,0,0,0,0,2971653,0,0,0,0,2998184,0,0,0,0,2.044723012114930
2213,23211,12.041,986.91089,TG 60:3|TG 24:0_18:1_18:2,[M+NH4]+,TRUE,16.06,986.91101,410,TRUE,TRUE,TRUE,100.0,99.9,42.0,91.2,100.0,5316,184542,54782,731191,61767,0,246824,72540,755488,62136,0,230273,68072,702403,71084,2.0448203403761600
2503,187,10.442,128.0623,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,21460,17574,22873,97331,0,30258,16255,67753,16484,0,24951,19158,68129,95338,2.045635192790250
24592,13251,11.354,631.56573,w/o MS2:RIKEN P-VS1 ID-6428 from Cell_C2C12_WT_N_4hCtr,[M+H]+,FALSE,13.23,631.56201,530,TRUE,TRUE,FALSE,93.3,100.0,,,,0,354824,20529,981039,10726,0,183320,17510,891210,18417,0,205519,0,949286,13137,2.0458398198208100
49,17493,10.032,785.74176,1_TG 14:0-17:1-14:0-d5_ISTD_[M+NH4]+,[M+Na]+,TRUE,10.07,785.73883,annotated by user-defined text library,TRUE,TRUE,FALSE,96.4,92.9,,,,11424073,13635734,11957757,17795860,12149409,12256713,13064650,10925390,16899360,12296162,11562746,13161490,11762742,17184120,12202817,2.0458959543552900
18101,26414,5.813,1540.1543,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0464565781474600
21017,22096,10.843,928.82343,w/o MS2:HexCer 16:0;2O/33:0;O,[M+H]+,FALSE,13.57,928.8175,530,TRUE,TRUE,FALSE,83.9,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.046472432496180
3028,728,0.502,155.15468,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,127566,78687,48660,253936,0,128604,81724,42159,267025,0,119316,76507,43622,244064,0,2.0478425277734400
7847,5946,2.505,355.32132,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,58036,44888,25657,62271,0,0,64256,0,17821,42586,48861,67665,45117,82723,29636,2.048947495233780
18547,27034,5.899,1613.2251,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,236298,0,84025,0,0,338761,0,89034,0,0,161251,0,85390,2.0490955399504400
27007,18273,9.305,808.73846,w/o MS2:TG 8:0_8:0_31:1,[M+NH4]+,FALSE,14.15,808.73889,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,258746,0,1278171,26398,0,282437,0,1288865,21187,0,293190,0,1249438,20628,2.049159875642770
11224,10613,10.327,523.47162,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,399843,158853,1955733,59248,0,495351,168223,105978,60886,0,461945,164566,113508,68468,2.0505944752783700
1297,22125,5.169,930.6059,PI 40:5,[M+NH4]+,TRUE,8.48,930.60663,410,TRUE,TRUE,TRUE,100.0,99.9,54.2,71.7,100.0,128346,161200,1493324,83549,0,76162,180963,1578253,98579,0,78008,158535,1831200,93230,0,2.0509046277819800
25758,19075,8.25,831.73059,w/o MS2:SM 12:0;2O/31:0,[M+H]+,FALSE,13.29,831.73138,530,TRUE,TRUE,FALSE,99.7,99.9,,,,0,0,53908,0,0,52442,0,0,0,4138,0,0,51306,0,0,2.0536030450337900
5295,3059,1.17,242.28419,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,443474,388805,650235,758403,309411,454146,386764,686106,752123,316950,407975,389325,631212,756674,332581,2.0540021362141000
347,13359,6.601,636.55774,DG 36:3|DG 18:1_18:2,[M+NH4]+,TRUE,11.05,636.55621,410,TRUE,TRUE,TRUE,100.0,99.9,75.6,93.0,100.0,35308,365099,508527,86225,36737,41892,387444,539462,88807,41495,45921,373261,511572,96514,43340,2.0548874967896800
1019,16138,5.561,742.57715,PC O-34:3,[M+H]+,TRUE,9.61,742.57452,420,TRUE,TRUE,TRUE,100.0,99.9,87.0,85.5,100.0,0,653176640,46172288,141737200,3571818,37261,665480256,48511212,134871680,3588770,137808,659680256,48800300,133352440,3423426,2.054954525433970
2122,22305,11.885,937.81842,TG 56:2|TG 20:0_18:1_18:1,[M+Na]+,TRUE,15.42,937.81952,410,TRUE,TRUE,TRUE,100.0,99.9,73.8,73.7,100.0,104646,0,333031,2815677,180691,83792,795265,324386,3048409,208344,89398,0,351080,2952222,177936,2.055365689180780
26623,23430,11.942,1004.95697,w/o MS2:TG 8:0_15:0_38:1,[M+H]+,FALSE,17.13,1004.95801,530,TRUE,TRUE,FALSE,99.5,99.9,,,,7277,1007827,0,0,0,14827,663740,55978,0,0,0,1215489,80831,0,44307,2.055417801870610
24254,27353,5.718,1668.19397,w/o MS2:RIKEN P-VS1 ID-21345 from Mouse_Brain_fads2KO_N_Ctr,[M+H]+,FALSE,9.8,1668.19348,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,219420,0,20845,0,0,122511,0,0,0,0,0,0,0,2.059646660188560
18883,27448,11.151,1697.55371,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0627354234032800
17847,26000,5.64,1492.11426,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,87230,0,0,0,0,105630,0,0,0,0,69092,0,0,0,2.063589443346520
22063,8100,5.219,429.37296,w/o MS2:NAOrn 19:0;O,[M+Na]+,FALSE,6.86,429.36871,530,TRUE,TRUE,FALSE,91.4,100.0,,,,0,168411,135912,235767,0,0,154279,148424,234284,150054,0,169324,0,238438,192251,2.0653391631990300
2219,23061,10.733,976.83289,TG 60:8|TG 18:0_20:4_22:4,[M+NH4]+,TRUE,14.63,976.83282,410,TRUE,TRUE,TRUE,100.0,99.9,38.1,77.8,100.0,116138,0,474527,891204,369267,151819,0,450502,517156,350208,133519,0,492194,945027,339417,2.0656134289223800
11775,11564,1.536,561.29413,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,427823,481663,406964,343276,202429,464799,521175,443081,324344,208859,445204,479364,396633,346470,202887,2.0672516194835600
2188,22535,10.543,948.80109,TG 58:8|TG 18:0_20:4_20:4,[M+NH4]+,TRUE,14.33,948.80151,410,TRUE,TRUE,TRUE,100.0,99.9,48.1,85.0,100.0,102224,0,475657,5095054,810506,116144,0,441659,4839793,809031,114570,0,465513,5202718,866270,2.0673898561394400
554,17970,6.169,800.65613,HexCer 40:1;3O|HexCer 18:1;2O/22:0;O,[M+H]+,TRUE,11.76,800.66101,410,TRUE,TRUE,TRUE,100.0,99.8,49.8,71.1,100.0,620769,0,0,0,0,720146,0,0,0,0,611454,0,0,0,0,2.0695089864984800
26611,23095,9.867,978.84778,w/o MS2:TG 8:0_14:0_38:7,[M+H]+,TRUE,14.9,978.84839,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,383139,292622,0,0,0,0,280291,0,0,0,0,301949,72814,2.069548205143260
18047,26314,5.935,1529.13586,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,176275,0,0,0,141628,193095,132688,0,0,147630,0,0,0,0,2.0701525861056700
20205,25842,5.089,1469.1178,w/o MS2:CL 26:0_45:0,[M+H]+,FALSE,14.05,1469.1156,530,TRUE,TRUE,FALSE,97.6,99.6,,,,0,0,0,0,0,0,11593,0,0,0,0,0,0,0,4971,2.070617407134620
13076,13970,6.413,662.65546,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,4071846,0,0,0,0,3985967,0,0,0,0,3993176,0,2.0710082849280100
915,18842,6.113,824.61914,PC 39:4,[M+H]+,TRUE,10.07,824.61639,420,TRUE,TRUE,TRUE,90.2,99.9,85.9,75.0,90.0,0,0,3311596,0,0,0,0,0,0,0,0,0,3384148,0,0,2.0716910767657800
22279,17785,6.64,794.57318,w/o MS2:PC 7:0_30:5,[M+H]+,FALSE,8.93,794.5694,530,TRUE,TRUE,FALSE,93.1,100.0,,,,132963,0,0,0,0,0,0,0,0,0,0,0,135773,0,0,2.0721569576076000
2048,21482,11.901,906.84888,TG 54:1|TG 18:0_18:0_18:1,[M+NH4]+,TRUE,15.37,906.84839,410,TRUE,TRUE,TRUE,100.0,100.0,75.5,89.1,100.0,967176,429509920,8713079,28522216,855210,872888,526879776,8502326,28510092,901589,920194,505290080,8468815,29753526,884172,2.072179741824180
548,17460,7.03,784.66974,HexCer 40:1;2O|HexCer 18:0;2O/22:1,[M+H]+,TRUE,12.04,784.66608,410,TRUE,TRUE,TRUE,100.0,99.9,43.1,55.5,100.0,871098,0,0,0,0,865000,0,0,0,0,850723,0,0,15458,0,2.0724814391262400
24144,26687,10.294,1571.41028,w/o MS2:RIKEN P-VS1 ID-20813 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+NH4]+,FALSE,14.01,1571.40857,530,TRUE,TRUE,FALSE,98.6,99.9,,,,0,31867,0,209880,0,0,42890,0,259604,0,0,40698,0,265294,0,2.072701499317890
7545,5598,0.664,343.29623,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,68141,35159,0,82007,67576,83344,30593,0,81491,62474,86838,31319,0,76983,73466,2.0731201937418200
1241,16432,6.342,752.56183,PE P-38:4|PE P-18:0_20:4,[M+H]+,TRUE,10.64,752.5589,410,TRUE,TRUE,TRUE,100.0,99.9,72.6,94.0,100.0,49236892,18265020,7087730,11724256,1047620,50985520,18971384,7792339,11748674,1037361,50317372,18430468,8027657,11422380,999969,2.0764415671054200
10701,9815,9.821,493.4249,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,131540,17339,971472,0,0,130687,10364,944449,5410,0,125945,0,903418,3994,2.077085360487100
24526,12628,11.902,605.55011,w/o MS2:RIKEN P-VS1 ID-5903 from Cell_C2C12_WT_N_4hCtr,[M+H]+,FALSE,13.2,605.55212,530,TRUE,TRUE,FALSE,98.0,100.0,,,,29003,17292348,277867,936282,26013,31486,22948406,286171,1007458,21800,27143,20940048,313386,932171,0,2.07997101367167
2101,21762,11.461,916.83221,TG 55:3|TG 18:1_18:1_19:1,[M+NH4]+,TRUE,14.94,916.83282,410,TRUE,TRUE,TRUE,100.0,100.0,69.4,91.4,100.0,80412,982580,466670,0,0,88039,735751,1068546,0,687449,84063,11361804,0,0,828385,2.0800716068057800
102,11052,10.032,540.50299,CAR 26:0,[M+H]+,TRUE,8.8,540.4986,410,TRUE,TRUE,TRUE,100.0,100.0,31.9,84.3,100.0,642455,734713,681472,1094722,637080,675302,750091,571877,925452,625880,622550,654286,609630,996704,645925,2.0803329366676300
1242,16354,5.516,750.5426,PE P-38:5|PE P-18:1_20:4,[M+H]+,TRUE,9.99,750.54321,410,TRUE,TRUE,TRUE,100.0,99.9,49.9,93.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.081422350146010
1952,20231,11.716,866.81696,TG 51:0|TG 16:0_17:0_18:0,[M+NH4]+,TRUE,15.2,866.81708,410,TRUE,TRUE,TRUE,100.0,99.9,70.2,92.4,100.0,45097,19785924,256316,0,0,44033,36359240,217568,0,0,44872,28989008,241482,0,0,2.0814532355354600
6530,4413,1.138,299.25836,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,71279,76244,62638,79664,43999,70051,76188,74917,74255,43121,71667,78512,78513,79144,42966,2.08318267906741
13724,15530,7.421,721.7179,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,23201,0,44556,0,0,0,0,0,0,0,0,0,0,0,0,2.0834182738716000
55,21081,11.001,893.83575,1_TG 18:1-17:1-18:1-d5_ISTD_[M+NH4]+,[M+H]+,TRUE,11.0,893.83282,annotated by user-defined text library,TRUE,TRUE,FALSE,98.6,97.6,,,,10820399,0,13148748,18137082,12844435,11528222,19610978,13432157,18577872,12043091,10767893,60160856,13291665,18764716,11742819,2.0836444860379600
23938,25768,5.345,1456.07874,w/o MS2:RIKEN P-VS1 ID-19952 from Mouse_Brain_fat1TG_N_w6rich,[M+H]+,FALSE,10.5,1456.08362,530,TRUE,TRUE,FALSE,88.8,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,277063,0,0,2.0856871349859900
2055,21428,11.564,904.83624,TG 54:2|TG 18:0_18:1_18:1,[M+NH4]+,TRUE,14.96,904.83282,410,TRUE,TRUE,TRUE,100.0,99.9,80.8,92.4,100.0,1750471,519789376,27055690,298145248,6383087,1863357,461464896,26067436,287174048,6497494,1876875,495957248,27052728,286318208,6450754,2.0861176029368500
14637,18005,9.502,801.77325,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,552622,773467,677204,664929,671171,613541,763384,668784,739129,545881,555592,744812,698867,654170,545442,2.086238356992660
11182,10555,10.32,521.45599,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,673036,204794,6078804,114536,0,699026,194371,6579793,99541,0,686281,188306,6536125,94256,2.093823965724180
1931,19670,10.793,848.77301,TG 50:2|TG 16:0_16:1_18:1,[M+NH4]+,TRUE,14.3,848.7702,410,TRUE,TRUE,TRUE,100.0,99.9,74.8,94.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0947490880049900
224,13276,8.131,632.63403,Cer 42:1;2O|Cer 18:1;2O/24:0,[M+H-H2O]+,TRUE,13.26,632.63397,410,TRUE,TRUE,TRUE,100.0,99.9,89.7,94.8,100.0,0,0,0,160262,0,0,0,0,155883,0,0,0,3354399,163847,0,2.095223090330390
15496,20738,10.902,881.8349,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,342036,572788,307564,0,281499,23002,1012502,208220,219705,54911,0,0,256359,0,326587,2.0966868408612600
1029,16547,5.835,756.5929,PC O-35:3,[M+H]+,TRUE,10.01,756.59021,420,TRUE,TRUE,TRUE,100.0,99.9,87.4,85.4,100.0,0,0,2038648,1273395,191902,0,53912088,2153841,0,178424,0,0,0,0,193614,2.0976826382818500
697,9386,1.311,478.2944,LPE 18:2,[M+H]+,TRUE,6.13,478.29279,410,TRUE,TRUE,TRUE,100.0,99.9,53.8,73.8,100.0,0,307576,622825,0,315112,0,306022,681497,0,306894,0,306235,623684,0,290259,2.1003033594080300
9589,8201,0.45,432.28012,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,107173,134746,167758,494151,288886,123037,141344,205638,460457,303288,102757,139872,187207,551313,297325,2.10038767236903
1512,27112,10.578,1623.44397,RIKEN P-VS1 ID-21171 from Mouse_Ear_WT_N_Ctr,[M+H]+,TRUE,14.05,1623.41821,430,TRUE,TRUE,TRUE,70.1,99.9,49.2,79.3,77.8,0,57772,0,1490014,0,0,57111,0,1470709,0,0,52505,0,1161056,0,2.1008807253876900
6663,4567,1.041,304.29965,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,114550,604488,0,0,0,127903,615188,560033,0,524990,109789,617630,0,0,2.1021052670349400
4224,1955,0.429,204.12308,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,1334455,0,6959347,8475014,0,1335559,0,7121557,9187663,0,1383930,0,6876494,8892224,2.1026330095364100
2009,20501,10.055,875.71301,TG 52:5|TG 16:0_18:2_18:3,[M+Na]+,TRUE,14.02,875.7099,410,TRUE,TRUE,TRUE,100.0,99.9,71.6,74.9,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1029795780446200
152,11248,5.98,548.53979,Cer 36:1;2O|Cer 18:1;2O/18:0,[M+H-H2O]+,TRUE,10.71,548.5401,410,TRUE,TRUE,TRUE,100.0,99.9,66.6,79.8,100.0,1238117,0,0,0,0,1279968,0,0,0,0,1334033,0,0,0,0,2.1073088191396900
7491,5530,7.946,341.30673,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,208624,150272,238425,13068,12562,201320,157658,240569,17214,20650,196863,158900,227181,13717,19283,2.107584878870490
26731,23770,11.981,1042.97498,w/o MS2:TG 8:0_18:0_38:3,[M+NH4]+,FALSE,16.97,1042.97363,530,TRUE,TRUE,FALSE,99.1,99.9,,,,0,26586,22216,117199,8521,0,30107,27295,109629,7432,0,11697,24735,102857,0,2.109057256821320
7446,5485,3.223,340.39517,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,117427,91970,409304,125224,98915,58276,90430,396902,158167,82929,98662,83766,408366,139846,171679,2.1093028405011500
3390,1101,0.565,174.12956,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,68208,0,0,0,0,0,0,0,0,0,65698,0,0,2.110305681168550
238,13231,8.071,630.62109,Cer 42:2;2O|Cer 18:2;2O/24:0,[M+H-H2O]+,TRUE,13.06,630.61841,410,TRUE,TRUE,TRUE,100.0,99.9,78.2,93.4,100.0,713460,0,1226410,0,0,817626,0,1372227,11986,0,768177,0,1321718,100182,85718,2.1111031004592200
12647,13066,2.821,623.36169,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,69886,97029,85378,78534,51297,76457,86246,85090,89747,53901,74196,73836,84170,81467,58122,2.1111383956156400
10577,9630,2.372,487.27905,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,502838,0,154576,15788,8489,530502,0,169655,11208,7121,617879,0,164863,2.111543356736760
1193,18709,6.482,820.62939,PE O-43:6,[M+H]+,TRUE,12.23,820.62152,420,TRUE,TRUE,TRUE,76.2,99.8,95.0,11.7,90.0,0,0,0,0,0,1274112,0,0,0,0,0,0,0,0,0,2.111673190801130
