,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
27401,13384,5.14,637.58881,w/o MS2:VAE 24:0,[M+Na]+,True,14.43,637.5918,530,True,True,False,99.2,99.6,,,,0,52400,0,43172,34748,0,0,0,46603,0,0,38629,17223,46311,30738,2.822226006360454
18534,27018,10.536,1609.42908,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,239429,85415,0,0,0,225974,98702,0,0,0,198188,96884,0,0,2.8219375549757832
20318,13901,7.368,659.50067,w/o MS2:CoQ7,[M+Na]+,True,10.75,659.50342,530,True,True,False,69.7,99.9,,,,0,470806,1378685,0,210315,9257,493120,1369415,140685,192157,0,461081,1246439,172253,195009,2.8218235942580363
21540,8904,5.779,460.28201,w/o MS2:LPC O-15:4,[M+H]+,False,4.81,460.28229,530,True,True,False,100.0,100.0,,,,0,240110,169823,0,0,0,262737,171125,0,0,0,243674,147047,0,0,2.8196488316428954
6079,3912,0.526,281.13681,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,46428,0,0,0,0,0,0,0,0,0,0,0,2.819057552640527
678,9063,1.602,466.33093,LPC O-15:1,[M+H]+,True,6.08,466.32919,410,True,True,True,100.0,99.9,81.5,93.3,100.0,0,288605,71741,0,0,0,269621,72917,0,0,31693,284650,75072,0,0,2.815744241039557
23271,19066,6.4,831.65442,w/o MS2:RIKEN P-VS1 ID-12644 from Mouse_Plasma_ApoEKO_N_Ctr,[M+Na]+,False,13.67,831.65222,530,True,True,False,97.6,99.8,,,,0,170632,0,0,39356,0,193270,299986,40847,0,0,176242,232502,0,51175,2.814774174516421
480,19482,10.738,843.68347,DG 51:7,[M+Na]+,True,13.58,843.68372,420,True,True,True,100.0,100.0,72.6,75.0,100.0,88301,1191182,911202,449975,316979,92577,1148395,911558,487680,337354,90639,1126621,885553,501499,330502,2.812757143637585
12245,12341,5.962,593.56128,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,5472404,5753964,643456,8652542,7313554,5448000,5657600,612994,9229455,7344030,5189756,6011236,597409,8942402,7026386,2.8124214489546038
14936,18897,5.292,826.49243,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807833071711678
834,17053,5.597,772.58478,PC 35:2|PC 17:0_18:2,[M+H]+,True,9.64,772.58508,410,True,True,True,100.0,99.9,86.9,76.4,100.0,1896549,13436996,59803260,5562242,1320206,1898685,12496110,66115516,5488644,1324573,1894287,12274356,23990248,5453549,1325216,2.80373465554031
8178,6351,0.731,369.28107,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,741820,786468,830586,429126,548398,928887,688114,920512,382535,508880,792014,731319,801588,0,556045,2.803077160776499
989,14722,6.308,690.54529,PC O-30:1,[M+H]+,True,9.03,690.54321,420,True,True,True,99.1,99.9,72.6,84.8,100.0,91878,20935,163220,0,0,20951,24361,0,0,0,15943,20964,141868,0,0,2.802211438216263
1021,16068,5.134,740.56128,PC O-34:4,[M+H]+,True,9.31,740.5589,420,True,True,True,100.0,99.9,73.5,85.7,100.0,40001,48937044,33208394,1986922,0,1135790,50498904,33954044,1997358,0,1135654,49806840,33733500,1915732,12674,2.801939365032784
27123,21057,10.748,892.83643,w/o MS2:TG 8:0_8:0_37:1,[M+H]+,True,15.21,892.83282,530,True,True,False,98.7,99.9,,,,123263,463030,141334,340684,1945710,119282,12498862,4524874,10834820,1890944,126847,12114223,136127,11046198,1935630,2.8002331185445817
16885,24553,5.966,1163.12756,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,87824,61989,0,108297,53287,76785,54892,0,101910,47511,96288,76626,0,102329,47305,2.795720580022022
2145,22059,10.383,927.74298,TG 56:7|TG 18:1_18:2_20:4,[M+Na]+,True,14.17,927.74121,410,True,True,True,100.0,99.9,72.6,74.9,100.0,0,0,0,1835782,0,0,0,0,0,0,0,0,185024,0,0,2.792535140073695
15493,20716,7.453,881.62762,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,130863,224662,0,35294,0,137009,211525,0,36707,0,129937,189284,0,32291,2.7920725620597207
698,9387,1.192,478.29443,LPE 18:2,[M+H]+,True,6.13,478.29279,410,True,True,True,100.0,99.9,25.9,69.5,100.0,0,390040,698565,28457,38407,6579,384452,688726,28059,47290,0,358807,658808,36325,46029,2.791907234537327
20718,13504,6.644,642.64093,w/o MS2:DG O-9:0_28:0,[M+Na]+,False,13.41,642.63953,530,True,True,False,99.0,99.8,,,,0,16639,18347,8537,10963,0,23010,0,0,0,0,21094,0,0,0,2.788083054368208
12566,12892,5.965,615.61578,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,533682,347748,0,517699,360242,531293,308636,0,481608,368441,494207,265846,0,500311,348618,2.784423727175757
20817,24774,6.122,1190.92908,w/o MS2:HBMP 22:6_20:0_22:0,[M+2H]2+,True,13.81,1190.92981,530,True,True,False,100.0,99.7,,,,0,0,0,40695,34977,0,0,0,45328,22649,0,0,0,53678,16883,2.779870612421676
7327,5335,1.172,335.12637,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,42333,0,0,0,0,49370,0,0,0,0,45244,0,2.7795925906374266
467,18938,10.128,827.65198,DG 50:8,[M+Na]+,True,13.48,827.6524,420,True,True,True,100.0,99.9,56.4,75.0,100.0,0,140671,58370,0,0,0,128207,0,0,0,0,0,0,0,0,2.7782170895927303
26379,17048,4.249,772.55151,w/o MS2:TG 15:4_15:4_16:4,[M+Na]+,False,11.1,772.55109,530,True,True,False,99.9,99.7,,,,0,57177,49486,0,21211,0,62940,61034,20580,21654,0,60103,52084,0,19042,2.77726121676316
12227,12316,5.967,592.5553,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,381007,363692,0,673889,501602,361321,433719,0,617652,526999,376055,413474,0,580213,496472,2.7734539275566363
8394,6644,2.991,379.28247,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,30203,247319,162034,0,206410,33190,268752,165185,0,198162,29580,227265,161718,0,207436,2.7719038724654403
21913,6493,9.829,373.23895,w/o MS2:NAGlySer 13:1;O,[M+H]+,False,4.23,373.23331,530,True,True,False,85.3,99.8,,,,0,61135,27447,11888,0,0,64060,27239,0,0,0,58287,26591,0,0,2.768017824220244
2167,22459,9.907,944.77374,TG 58:10|TG 18:2_20:4_20:4,[M+NH4]+,True,13.89,944.7702,410,True,True,True,100.0,99.9,25.5,81.2,100.0,0,0,0,0,0,30905,0,0,166859,0,0,0,0,0,0,2.7661862579275533
993,15082,6.275,704.56128,PC O-31:1,[M+H]+,True,9.27,704.5589,420,True,True,True,97.3,99.9,73.5,75.0,100.0,0,126490,339357,0,0,0,132753,302896,0,0,0,119650,349273,0,0,2.7658468684178885
11216,10599,5.732,522.59802,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,19283,45442,303741,145770,34534,165239,45450,214759,150411,138025,184235,41556,300365,123376,12946,2.76437592110217
21961,8451,10.14,441.29889,w/o MS2:NAGlySer 18:2;O,[M+Na]+,True,5.6,441.2959,530,True,True,False,95.6,99.9,,,,108194,64061,58382,0,0,60487,64104,0,0,0,105105,92068,0,0,70755,2.7622886901485257
1868,18351,10.918,810.75378,TG 47:0|TG 14:0_16:0_17:0,[M+NH4]+,True,14.39,810.75452,410,True,True,True,100.0,99.9,56.5,87.1,100.0,13038,11577540,1501574,1808474,127576,0,15476492,1520968,1953284,129471,16397,14500643,1579694,1691166,142841,2.7620647203561397
23675,22452,5.93,944.55695,w/o MS2:RIKEN P-VS1 ID-16487 from Mouse_Plasma_WT_N_Ctr,[M+NH4]+,False,9.34,944.56281,530,True,True,False,84.2,99.9,,,,0,246556,0,440293,558006,26250,267422,0,435502,520660,0,296105,0,376208,518118,2.758649423276982
17208,25058,5.943,1230.36475,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,0,0,70936,0,0,0,0,90345,0,0,0,0,59987,2.758373269024867
17104,24908,6.576,1209.729,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,49022,26563,0,0,0,55040,18440,0,0,0,51560,29929,0,0,2.75512243856573
24530,12632,7.94,605.55255,w/o MS2:RIKEN P-VS1 ID-5903 from Cell_C2C12_WT_N_4hCtr,[M+H]+,False,13.2,605.55212,530,True,True,False,99.9,99.9,,,,210068,186901,322267,0,37970,201035,168392,332124,0,39842,199738,168617,325794,0,29931,2.753938396337335
17737,25844,9.059,1469.94592,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,31541,18914,0,0,0,32880,13353,0,0,0,36443,15423,0,0,2.7530395191834756
27224,19947,9.603,857.66431,w/o MS2:TG 8:0_9:0_34:7,[M+H]+,False,13.61,857.66302,530,True,True,False,99.2,99.9,,,,0,0,0,17036,0,0,0,29020,0,0,0,0,30048,19774,0,2.7524276822177267
696,9384,5.698,478.29236,LPE 18:2,[M+H]+,True,6.13,478.29279,410,True,True,True,100.0,100.0,43.0,74.0,100.0,0,56316,43231,0,0,0,95359,36604,0,0,0,43904,47425,0,0,2.7497303702118328
23503,21009,7.419,891.65747,w/o MS2:RIKEN P-VS1 ID-14879 from Mouse_Plasma_ApoEKO_N_Ctr,[M+2H]2+,False,12.19,891.65118,530,True,True,False,82.1,99.9,,,,50432,425203,806631,29117,110763,59156,433480,771480,26220,119053,35453,439892,773852,30621,96010,2.748437604144952
692,9441,1.679,480.31015,LPE 18:1,[M+H]+,True,6.41,480.3085,410,True,True,True,100.0,99.9,46.9,69.4,100.0,375577,26532,222202,10466,30706,402509,34348,257039,8973,25117,819270,29004,242690,13852,29622,2.747570076747461
22923,20530,5.927,876.56915,w/o MS2:PS 41:4,[M+H]+,True,9.07,876.57251,530,True,True,False,98.2,100.0,,,,0,1234643,504980,2298784,3229078,0,1416849,464129,2149697,3170609,96595,1330537,298853,2269226,3188634,2.747319791996446
26718,23538,10.217,1016.86377,w/o MS2:TG 8:0_17:0_38:9,[M+H]+,False,14.92,1016.86407,530,True,True,False,100.0,99.9,,,,5062,0,27732,133436,87870,0,0,19161,106380,80964,0,0,24122,117824,73959,2.7446592618217096
20317,12286,9.729,591.44397,w/o MS2:CoQ6,[M+H]+,False,8.98,591.4408,530,True,True,False,95.1,100.0,,,,0,66882,40125,15112,0,0,77146,35304,19659,0,0,59043,47149,0,0,2.7444655545426664
12498,12773,5.547,610.62408,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,95172,12993,0,0,0,99193,14626,35346,0,0,91247,132735,2.7443424196695796
18898,7263,3.561,401.34079,w/o MS2:25-hydroxycholecalciferol,[M+H]+,False,7.21,401.3414,530,True,True,False,99.8,99.9,,,,49422,47147,107694,0,0,58210,47790,96239,12035,0,49982,50005,109794,0,0,2.7420236010799277
21882,6111,5.411,361.27322,w/o MS2:NAGly 8:0;O(FA 8:0),[M+Na]+,False,4.54,361.26971,530,True,True,False,94.0,100.0,,,,423420,153238,163368,174232,3031,511432,130072,89198,187578,0,455982,115345,141909,182727,4861,2.7417388791275807
23732,22923,5.852,968.55695,w/o MS2:RIKEN P-VS1 ID-17008 from Mouse_Macrophage_WT_N_F1,[M+H]+,False,9.11,968.55908,530,True,True,False,97.7,99.9,,,,0,19186,31197,99689,288988,0,48128,0,90198,346746,0,41594,0,102604,314148,2.74053887543657
856,18182,5.363,806.56927,PC 36:3,[M+Na]+,True,9.3,806.56702,420,True,True,True,100.0,99.9,92.0,96.3,100.0,1143920,2637319,8985167,7268904,72276896,124870104,2410993,47306376,6846985,70657216,1212898,2614676,46519440,7233510,73434288,2.740323190191533
701,10030,1.199,502.29428,LPE 20:4,[M+H]+,True,5.83,502.29279,410,True,True,True,100.0,99.9,43.2,73.4,100.0,287486,591083,532993,100998,48634,290006,570324,558074,94067,49848,285291,580784,566386,98390,46263,2.7396240062808506
4079,1802,0.778,200.23737,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,194026,284211,344351,309578,117397,205752,262418,376710,261881,124527,208377,260292,342829,275179,130886,2.7362171257487544
110,4114,0.507,288.21774,CAR 8:0,[M+H]+,True,1.37,288.21689,410,True,True,True,100.0,100.0,68.6,86.4,100.0,0,20125,0,515774,399310,0,21441,0,491189,372330,0,20769,0,463803,413325,2.73534027904612
324,12932,7.23,617.51404,DG 34:1,[M+Na]+,True,11.53,617.51147,420,True,True,True,100.0,99.9,75.0,75.0,100.0,3423002,4238864,8670735,1721568,2732876,3338125,4330126,8940226,1558779,2587682,3310308,4199157,8688076,1710632,2547374,2.7347325874451145
6892,4803,7.216,313.27484,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,270443,223750,485000,108409,102476,268177,213154,522108,84585,104229,280199,224030,515404,108866,107337,2.7339295726106756
1383,18765,5.438,822.5415,RIKEN P-VS1 ID-12266 from Mouse_Muscle_WT_N_Ctr,[M+H]+,True,7.75,822.54401,430,True,True,True,76.9,100.0,76.8,54.5,60.0,0,170381,272472,357524,220990,402396,198339,250264,312306,416505,0,170457,236362,354466,384333,2.7335112402046065
26109,22148,9.78,931.73456,w/o MS2:SM 50:7;3O,[M+H]+,False,11.82,931.72632,530,True,True,False,71.2,100.0,,,,0,22252,27295,0,0,0,21064,17262,0,0,0,17750,15163,0,0,2.7328738206230043
22213,22846,5.322,964.67688,w/o MS2:PC 48:8,[M+H]+,False,11.99,964.67657,530,True,True,False,100.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73189655819218
1078,17656,4.038,790.56122,PC O-38:7,[M+H]+,True,9.53,790.57452,420,True,True,True,87.9,99.8,56.1,84.0,100.0,147321,196851,288634,153632,130402,137097,194492,288434,152752,124795,132076,188401,312762,145232,128688,2.731598518635724
19696,14884,6.61,696.64972,w/o MS2:Cer 12:1;3O/31:0;(2OH),[M+H]+,False,12.89,696.65009,530,True,True,False,99.9,99.8,,,,0,7059,46810,24444,0,0,0,36313,25611,0,0,4500,60755,25176,0,2.7304978980988177
8292,6517,3.524,374.37814,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,29336,88004,34772,0,0,0,68859,0,0,0,30480,70128,39409,2.729547551526233
21151,20689,9.721,880.7215,w/o MS2:HexCer 16:1;3O/30:1;(2OH),[M+2H]2+,True,13.03,880.72357,530,True,True,False,99.3,99.9,,,,1273685,14439629,8474251,4143120,318475,1325270,13673484,7688735,4012646,301736,1298457,13980067,8347700,3923901,280450,2.729035475526023
15340,20209,5.926,866.54376,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,366068,0,579593,686539,0,358469,0,530135,694878,0,316106,0,527701,755159,2.728732943257947
457,18607,10.712,817.66779,DG 49:6,[M+Na]+,True,13.52,817.66803,420,True,True,True,100.0,100.0,52.4,75.0,100.0,20505,252136,161888,0,0,18615,373953,123452,0,0,15142,272142,141912,0,35145,2.7281684880047767
13656,15332,7.957,713.72925,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,14619,0,12773,0,0,28540,0,0,0,0,28404,0,7878,0,0,2.7279055903786933
19964,17461,9.61,784.71802,w/o MS2:Cer 13:1;3O/38:3;(2OH),[M+H]+,True,13.39,784.71771,530,True,True,False,100.0,99.9,,,,2604440,1217791,9500,1704719,826982,2914774,268619,1295989,1813160,851654,249186,1138544,273671,1794011,891326,2.727671263167732
25017,14813,0.732,693.59149,w/o MS2:SL 12:0;O/26:0;O,[M+H]+,True,10.8,693.58099,530,True,True,False,77.8,99.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7270249656046213
8825,7193,9.728,399.25424,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,10372,113456,66058,27572,0,5345,111591,68133,26040,0,5645,117483,65361,39031,0,2.72503633478368
22845,25677,4.439,1433.15259,w/o MS2:PI 76:6,[M+H]+,False,14.82,1433.15442,530,True,True,False,98.3,99.5,,,,0,0,0,0,9833,0,0,0,0,6797,0,0,0,0,0,2.724618488811147
2098,21820,10.952,918.85071,TG 55:2|TG 18:0_18:1_19:1,[M+NH4]+,True,15.25,918.84839,410,True,True,True,100.0,100.0,48.2,90.0,100.0,0,0,0,0,0,143860,0,0,0,572826,0,0,0,0,548647,2.7225770819376027
21990,9094,9.726,467.31729,w/o MS2:NAGlySer 20:3;O,[M+H]+,False,5.88,467.31161,530,True,True,False,85.1,99.9,,,,13676,145260,99711,51247,0,13708,156869,82843,45904,0,12670,161331,87327,43875,0,2.722295565285838
348,13429,6.457,639.49554,DG 36:4,[M+Na]+,True,10.59,639.49591,420,True,True,True,100.0,99.9,72.2,75.0,100.0,631271,510168,1094554,168848,148819,702825,568624,1039995,168953,549469,647067,566653,1084006,157657,149901,2.718537958434553
1953,20371,11.661,871.77167,TG 51:0|TG 16:0_17:0_18:0,[M+Na]+,True,15.2,871.77252,410,True,True,True,100.0,99.9,70.1,74.2,100.0,54701,1901118,239703,99476,38653,55110,2836424,191003,0,40859,57923,2378245,219009,0,0,2.717103184031607
22647,20068,4.812,861.54749,w/o MS2:PI 34:0,[M+H]+,False,8.91,861.54639,530,True,True,False,99.4,99.9,,,,0,80524,160851,0,0,0,80391,170439,0,0,0,73255,198134,0,0,2.716085681230607
1377,18522,4.461,815.48468,RIKEN P-VS1 ID-11976 from Mouse_Lung_WT_N_F1AA,[M+Na]+,True,8.34,815.47412,430,True,True,True,79.6,99.9,72.3,78.2,66.7,0,96774,267352,0,0,0,114330,285287,0,0,0,101015,292617,15291,0,2.715944390540033
1211,15342,6.02,714.54523,PE P-35:2|PE P-17:0_18:2,[M+H]+,True,10.19,714.54321,410,True,True,True,100.0,99.9,67.2,93.5,100.0,1283893,2503516,1830917,184355,0,1102022,3256606,2094213,245990,4526,1145154,2211176,1839740,260956,9416,2.7155719907693734
3913,1636,9.746,197.08072,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,209978,2020097,1167464,596384,59185,220117,1988761,1093621,580370,42842,224707,1951843,1151229,585405,55203,2.7152199345940495
1900,19323,11.362,838.78552,TG 49:0|TG 15:0_16:0_18:0,[M+NH4]+,True,14.79,838.78583,410,True,True,True,100.0,99.9,57.3,90.4,100.0,0,25858262,1337042,1554476,117300,0,38953572,1367688,1714663,105487,39360,33523976,1335706,1668356,116242,2.7144373999390954
25383,11716,2.2,567.34357,w/o MS2:SL 12:2;O/18:5;O,[M+Na]+,True,5.63,567.34619,530,True,True,False,96.6,99.9,,,,257264,285397,260133,176494,143229,279982,315751,251876,182764,131002,260455,302510,251636,180224,138406,2.7143851701655364
25275,16042,10.208,739.56458,w/o MS2:SL 12:1;O/30:4;O,[M+H]+,False,9.89,739.56531,530,True,True,False,99.7,100.0,,,,0,63130,35741,0,0,0,51748,27291,0,52878,0,56279,24895,0,82629,2.710651761286754
5788,3584,1.126,267.17181,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,49184,31186,22882,56182,82338,49804,30563,25137,69874,83973,43378,33509,22834,66820,73471,2.710112421147474
4800,2536,2.583,220.93451,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,112218,104977,112007,117003,101330,0,108584,109746,0,98904,103553,107111,99779,0,94084,2.709579627005065
1032,16352,5.203,750.54199,PC O-35:6,[M+H]+,True,9.13,750.54321,420,True,True,True,98.6,99.9,20.7,58.1,100.0,54488452,3972750,3314342,0,0,1406929,3966716,3243386,0,0,55907056,3825644,3387285,0,0,2.7068200653863457
25053,10243,9.728,509.36517,w/o MS2:SL 12:1;O/13:0;O,[M+H]+,False,6.53,509.36191,530,True,True,False,94.8,99.9,,,,6851,88658,54139,18797,0,0,91921,47099,0,0,0,98854,55705,17139,0,2.7064167755809225
11417,10935,1.742,536.24255,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,9599,4608,0,0,0,6305,7225,14374,0,0,7275,5906,0,0,0,2.7048756789202657
19624,11093,1.65,542.42871,w/o MS2:Cer 12:1;3O/22:5;(2OH),[M+H]+,False,7.16,542.42041,530,True,True,False,70.9,99.9,,,,0,25406,0,24814,0,0,26820,9778,24689,8362,0,26274,14593,23369,0,2.7044797889597647
25152,13338,7.863,635.50092,w/o MS2:SL 12:1;O/22:0;O,[M+H]+,True,8.37,635.50269,530,True,True,False,99.0,100.0,,,,17888,86457,87205,23215,36648,23596,83623,86643,0,29106,17899,77957,93961,16155,31526,2.704018979285354
300,20141,9.73,863.69489,CoQ10,[M+H]+,True,14.15,863.69122,410,True,True,True,100.0,99.9,62.1,85.0,100.0,387095,4742934,2638038,1215221,95534,392331,4456506,2451609,1305457,96030,387783,4494065,2612790,1167433,93489,2.7034751964122536
25070,10911,9.728,535.38,w/o MS2:SL 12:1;O/15:1;O,[M+H]+,True,6.61,535.3775,530,True,True,False,97.3,100.0,,,,13000,184151,88376,40017,0,13636,129403,90488,39890,0,14677,131588,96116,39295,0,2.702526227007713
313,11395,4.704,553.39124,DG 30:5,[M+Na]+,True,8.09,553.38629,420,True,True,True,100.0,99.9,39.8,75.0,100.0,30383,20102,24881,65188,31759,30950,23272,34787,70001,26864,30808,24706,28910,70300,27626,2.6998812906379004
63,4779,1.212,313.14429,Benzyl butyl phthalate (also known as chemical regent),[M+H]+,True,2.08,313.14343,430,True,True,True,85.0,100.0,77.0,84.6,66.7,0,0,0,37875,0,0,0,0,42375,0,0,0,0,41417,0,2.699521898009168
25485,17337,9.728,781.61407,w/o MS2:SL 13:1;O/32:4;O,[M+H]+,False,11.92,781.6123,530,True,True,False,98.4,100.0,,,,0,106641,71338,0,0,0,113072,65337,0,0,0,111325,64500,0,0,2.695328986048773
25138,12568,9.727,603.44263,w/o MS2:SL 12:1;O/20:2;O,[M+H]+,True,7.54,603.44012,530,True,True,False,97.9,100.0,,,,8529,143770,77361,42212,0,9294,143771,75453,38213,0,8402,133872,77212,40777,0,2.695306607814423
16005,22591,5.413,951.28345,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,218506,0,0,0,0,0,0,0,2.693822053432628
1542,11324,6.339,550.63007,RIKEN P-VS1 ID-4994 from Mouse_Muscle_WT_CTX0_Ctr,[M+H]+,True,10.91,550.62952,430,True,True,True,85.9,99.9,74.7,74.7,100.0,71941,54345,110659,702396,109051,77855,60978,110707,689598,111611,77648,65819,120042,778933,104858,2.6912003974103893
1662,15427,5.25,717.59259,SM 35:1;2O|SM 19:1;2O/16:0,[M+H]+,True,9.16,717.59052,410,True,True,True,100.0,99.9,81.9,64.6,100.0,0,816347,5768266,0,271266,0,837821,0,79876,0,0,800054,0,93703,0,2.6899681966063946
652,10516,1.154,520.34167,LPC 18:2,[M+H]+,True,5.97,520.33978,410,True,True,True,100.0,99.9,67.0,70.8,100.0,74970,6485975,11681610,506316,3528638,79561,6465012,11756167,528438,3684622,77220,6480460,11923352,549798,3600294,2.6893160643565244
12216,12300,11.948,591.57117,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,445719,0,396655,0,0,585905,30901,405707,0,0,0,0,381314,0,2.687459118677075
20104,21000,12.176,890.89075,w/o MS2:Cer 20:0;3O/38:0;(2OH),[M+H]+,False,15.0,890.88989,530,True,True,False,99.6,100.0,,,,6999,0,34606,0,0,0,0,35118,0,0,8998,10950,35440,0,8553,2.6867836486763945
2002,20933,9.139,888.76636,TG 52:4;1O|TG 18:1_18:2_16:1;1O,[M+NH4]+,True,13.71,888.76508,410,True,True,True,100.0,99.9,24.0,66.8,100.0,0,0,0,249907,90795,0,0,0,232728,0,0,0,0,243062,0,2.686107119289647
87,8664,1.721,450.35782,CAR 20:3,[M+H]+,True,5.94,450.35779,410,True,True,True,100.0,99.9,75.7,87.9,100.0,0,223423,0,0,0,0,209098,93175,0,377987,0,217740,0,865990,0,2.6843764220251787
24836,16754,9.533,762.66602,w/o MS2:RIKEN P-VS1 ID-9862 from Mouse_Brain_WT_N_w6rich,[M+Na]+,True,10.55,762.66089,530,True,True,False,94.5,100.0,,,,7319262,7685519,7203323,5361284,7615854,7681988,7738339,7189814,5632690,7513273,7557912,7531775,7543649,5423292,7336413,2.6839142928827604
5735,3531,0.485,265.11148,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,271952,371030,312889,23840,34476,269903,359107,352862,29385,35873,280439,401724,340957,23301,3840,2.6830304281406794
4674,2407,0.481,215.12527,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,148086,93422,12953,0,0,146858,99922,13111,0,0,165244,79373,2.682883240383142
25240,15323,9.729,713.55145,w/o MS2:SL 12:1;O/28:3;O,[M+H]+,False,9.22,713.54968,530,True,True,False,98.4,100.0,,,,7734,100345,77087,37341,0,0,101290,64290,32886,0,0,123262,72821,29874,0,2.6805143090443604
25923,14561,6.206,685.43829,w/o MS2:SM 32:7;2O,[M+Na]+,True,6.61,685.43158,530,True,True,False,91.3,100.0,,,,1906247,3581528,3340882,12691506,9130915,1860332,3602972,3448790,12514068,9367242,1912846,3379483,3362114,12604846,8800354,2.6792320558007217
10979,10252,5.416,509.50586,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,16834,19723,0,417618,94813,10755,0,0,417918,84865,16665,0,0,479953,91938,2.6774740900824763
