,SpectrumId,Score,Comment,PlsdaId
0,365808.0,0.7685333018787746,Reduction vs. LumB,8
1,365809.0,1.560116934942181,Reduction vs. LumB,8
2,365810.0,0.7258783582702909,Reduction vs. LumB,8
3,365811.0,1.3306827015669347,Reduction vs. LumB,8
4,365812.0,0.4969561486325872,Reduction vs. LumB,8
5,365813.0,0.5931034317039406,Reduction vs. LumB,8
6,365814.0,1.5628847013519929,Reduction vs. LumB,8
7,365815.0,0.8776783662216979,Reduction vs. LumB,8
8,365816.0,0.6818641304669049,Reduction vs. LumB,8
9,365817.0,0.8308783688757435,Reduction vs. LumB,8
10,365818.0,0.8277639457888729,Reduction vs. LumB,8
11,365819.0,0.4636289529668422,Reduction vs. LumB,8
12,365820.0,0.7108889025527887,Reduction vs. LumB,8
13,365821.0,0.6013598066743572,Reduction vs. LumB,8
14,365822.0,0.5138341111329408,Reduction vs. LumB,8
15,365823.0,0.680228796567086,Reduction vs. LumB,8
16,365824.0,1.429406311735837,Reduction vs. LumB,8
17,365825.0,0.9082649112904512,Reduction vs. LumB,8
18,365826.0,0.4157271056678998,Reduction vs. LumB,8
19,365827.0,0.2402095601826185,Reduction vs. LumB,8
20,365828.0,0.8645329615015617,Reduction vs. LumB,8
21,365829.0,0.9195230344217594,Reduction vs. LumB,8
22,365830.0,0.4291067317834816,Reduction vs. LumB,8
23,365831.0,0.5625566376303476,Reduction vs. LumB,8
24,365832.0,1.4175690479382912,Reduction vs. LumB,8
25,365833.0,0.3977598761432339,Reduction vs. LumB,8
26,365834.0,1.1719407910421942,Reduction vs. LumB,8
27,365835.0,0.5526438826201608,Reduction vs. LumB,8
28,365836.0,0.8831076803837313,Reduction vs. LumB,8
29,365837.0,0.4444325189296441,Reduction vs. LumB,8
30,365838.0,1.0247549350772995,Reduction vs. LumB,8
31,365839.0,0.4659850879027716,Reduction vs. LumB,8
32,365840.0,0.723519458374516,Reduction vs. LumB,8
33,365841.0,0.5097026256885661,Reduction vs. LumB,8
34,365842.0,0.1846041819795428,Reduction vs. LumB,8
35,365843.0,1.3664975002313355,Reduction vs. LumB,8
36,365844.0,1.6034384835354976,Reduction vs. LumB,8
37,365845.0,1.4751423815678015,Reduction vs. LumB,8
38,365846.0,0.2077460730465619,Reduction vs. LumB,8
39,365847.0,0.7259084076070554,Reduction vs. LumB,8
40,365848.0,0.7397211127120658,Reduction vs. LumB,8
41,365849.0,0.3259672825986709,Reduction vs. LumB,8
42,365850.0,0.1622949036382217,Reduction vs. LumB,8
43,365851.0,0.7805349769367514,Reduction vs. LumB,8
44,365852.0,1.430915877937622,Reduction vs. LumB,8
45,365853.0,0.2537001862486679,Reduction vs. LumB,8
46,365854.0,1.5152417853808438,Reduction vs. LumB,8
47,365855.0,0.7749626453529037,Reduction vs. LumB,8
48,365856.0,1.3068463635748482,Reduction vs. LumB,8
49,365857.0,1.1943486810763122,Reduction vs. LumB,8
50,365858.0,0.4273289397489149,Reduction vs. LumB,8
51,365859.0,0.8529195914477569,Reduction vs. LumB,8
52,365860.0,1.314196656803062,Reduction vs. LumB,8
53,365861.0,1.0890712269541791,Reduction vs. LumB,8
54,365862.0,1.2525689148695474,Reduction vs. LumB,8
55,365863.0,1.9617637348885708,Reduction vs. LumB,8
56,365864.0,0.6284539672502137,Reduction vs. LumB,8
57,365865.0,1.3651952474567068,Reduction vs. LumB,8
58,365866.0,0.7314863626735283,Reduction vs. LumB,8
59,365867.0,0.587272117374463,Reduction vs. LumB,8
60,365868.0,0.5103445221187293,Reduction vs. LumB,8
61,365869.0,0.7485303216835341,Reduction vs. LumB,8
62,365870.0,0.4976612669447683,Reduction vs. LumB,8
63,365871.0,1.165599623526931,Reduction vs. LumB,8
64,365872.0,0.3671483242668197,Reduction vs. LumB,8
65,365873.0,1.2597295536660875,Reduction vs. LumB,8
66,365874.0,0.7475890331417007,Reduction vs. LumB,8
67,365875.0,1.1527477384975635,Reduction vs. LumB,8
68,365876.0,0.3283848584071124,Reduction vs. LumB,8
69,365877.0,0.7855747251449302,Reduction vs. LumB,8
